Ref,Type,Date,accCode,accHead,Amount,Comm,traDate,action,brand,department,country
2300195,dl,9/29/2023,37000001,Inventory at Cost,-106000,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 3-30-0, ,0,0,0
2300196,dl,10/10/2023,60110001,Cogs1,5800,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 3-30-28, ,0,0,0
2300196,dl,10/10/2023,37000001,Inventory at Cost,-5800,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 3-30-28, ,0,0,0
2300197,dl,10/20/2023,60110001,Cogs1,28000,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 3-31-1, ,0,0,0
2300197,dl,10/20/2023,37000001,Inventory at Cost,-28000,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 3-31-1, ,0,0,0
2300198,dl,10/22/2023,60110001,Cogs1,76400,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 3-31-25, ,0,0,0
2300198,dl,10/22/2023,37000001,Inventory at Cost,-76400,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 3-31-25, ,0,0,0
2300199,dl,11/4/2023,60110001,Cogs1,46000,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 3-31-42, ,0,0,0
2300199,dl,11/4/2023,37000001,Inventory at Cost,-46000,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 3-31-42, ,0,0,0
2300200,dl,8/18/2023,60110001,Cogs1,30500,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 3-32-3, ,0,0,0
2300200,dl,8/18/2023,37000001,Inventory at Cost,-30500,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 3-32-3, ,0,0,0
2300201,dl,8/19/2023,60110001,Cogs1,59000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 3-32-19, ,0,0,0
2300201,dl,8/19/2023,37000001,Inventory at Cost,-59000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 3-32-19, ,0,0,0
2300202,dl,8/14/2023,60110001,Cogs1,3000,Dubai United Arab Emirates,2023-6-3 3-32-47, ,0,0,0
2300202,dl,8/14/2023,37000001,Inventory at Cost,-3000,Dubai United Arab Emirates,2023-6-3 3-32-47, ,0,0,0
2300203,dl,9/19/2023,60110001,Cogs1,30000,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 3-33-30, ,0,0,0
2300203,dl,9/19/2023,37000001,Inventory at Cost,-30000,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 3-33-30, ,0,0,0
2300204,dl,11/10/2023,60110001,Cogs1,15600,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 3-34-52, ,0,0,0
2300204,dl,11/10/2023,37000001,Inventory at Cost,-15600,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 3-34-52, ,0,0,0
2300205,dl,11/12/2023,60110001,Cogs1,4500,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 3-35-13, ,0,0,0
2300205,dl,11/12/2023,37000001,Inventory at Cost,-4500,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 3-35-13, ,0,0,0
2300206,dl,10/25/2023,60110001,Cogs1,30000,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 3-35-46, ,0,0,0
2300206,dl,10/25/2023,37000001,Inventory at Cost,-30000,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 3-35-46, ,0,0,0
2300207,dl,8/30/2023,60110001,Cogs1,6800,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 3-36-18, ,0,0,0
2300207,dl,8/30/2023,37000001,Inventory at Cost,-6800,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 3-36-18, ,0,0,0
2300208,dl,11/11/2023,60110001,Cogs1,67000,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 3-36-43, ,0,0,0
2300208,dl,11/11/2023,37000001,Inventory at Cost,-67000,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 3-36-43, ,0,0,0
2300209,dl,10/25/2023,60110001,Cogs1,3800,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 3-37-7, ,0,0,0
2300209,dl,10/25/2023,37000001,Inventory at Cost,-3800,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 3-37-7, ,0,0,0
2300210,dl,10/23/2023,60110001,Cogs1,6700,SVTA Radio Hand Pice 3 & 4,2023-6-3 3-37-33, ,0,0,0
2300210,dl,10/23/2023,37000001,Inventory at Cost,-6700,SVTA Radio Hand Pice 3 & 4,2023-6-3 3-37-33, ,0,0,0
2300211,dl,10/26/2023,60110001,Cogs1,58500,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 3-38-47, ,0,0,0
2300211,dl,10/26/2023,37000001,Inventory at Cost,-58500,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 3-38-47, ,0,0,0
2300212,dl,11/8/2023,60110001,Cogs1,51700,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 3-39-17, ,0,0,0
2300212,dl,11/8/2023,37000001,Inventory at Cost,-51700,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 3-39-17, ,0,0,0
2300213,dl,11/7/2023,60110001,Cogs1,7100,SVTA Radio Hand Pice 4 & 5,2023-6-3 3-39-37, ,0,0,0
2300213,dl,11/7/2023,37000001,Inventory at Cost,-7100,SVTA Radio Hand Pice 4 & 5,2023-6-3 3-39-37, ,0,0,0
2300214,dl,10/25/2023,60110001,Cogs1,14000,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 3-40-21, ,0,0,0
2300214,dl,10/25/2023,37000001,Inventory at Cost,-14000,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 3-40-21, ,0,0,0
2300215,dl,10/27/2023,60110001,Cogs1,49800,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 3-40-44, ,0,0,0
2300215,dl,10/27/2023,37000001,Inventory at Cost,-49800,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 3-40-44, ,0,0,0
2300216,dl,11/15/2023,60110001,Cogs1,75000,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 3-41-14, ,0,0,0
2300216,dl,11/15/2023,37000001,Inventory at Cost,-75000,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 3-41-14, ,0,0,0
2300217,dl,9/19/2023,60110001,Cogs1,29225,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 3-41-55, ,0,0,0
2300217,dl,9/19/2023,37000001,Inventory at Cost,-29225,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 3-41-55, ,0,0,0
2300218,dl,11/16/2023,60110001,Cogs1,47850,Union Cooperative Society  Ghusais,2023-6-3 3-44-41, ,0,0,0
2300218,dl,11/16/2023,37000001,Inventory at Cost,-47850,Union Cooperative Society  Ghusais,2023-6-3 3-44-41, ,0,0,0
2300219,dl,11/13/2023,60110001,Cogs1,8200,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 3-44-55, ,0,0,0
2300219,dl,11/13/2023,37000001,Inventory at Cost,-8200,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 3-44-55, ,0,0,0
2300220,dl,11/9/2023,60110001,Cogs1,113000,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 3-45-18, ,0,0,0
2300220,dl,11/9/2023,37000001,Inventory at Cost,-113000,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 3-45-18, ,0,0,0
2300221,dl,11/16/2023,60110001,Cogs1,32600,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 3-45-37, ,0,0,0
2300221,dl,11/16/2023,37000001,Inventory at Cost,-32600,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 3-45-37, ,0,0,0
2300222,dl,12/4/2023,60110001,Cogs1,25600,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 3-46-32, ,0,0,0
2300222,dl,12/4/2023,37000001,Inventory at Cost,-25600,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 3-46-32, ,0,0,0
2300223,dl,12/10/2023,60110001,Cogs1,24000,Oasis Center Dubai United Arab Emirates,2023-6-3 3-46-46, ,0,0,0
2300223,dl,12/10/2023,37000001,Inventory at Cost,-24000,Oasis Center Dubai United Arab Emirates,2023-6-3 3-46-46, ,0,0,0
2300224,dl,12/15/2023,60110001,Cogs1,47000,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 3-47-1, ,0,0,0
2300224,dl,12/15/2023,37000001,Inventory at Cost,-47000,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 3-47-1, ,0,0,0
2300225,dl,11/30/2023,60110001,Cogs1,33500,Sharjah United Arab Emirates,2023-6-3 3-47-20, ,0,0,0
2300225,dl,11/30/2023,37000001,Inventory at Cost,-33500,Sharjah United Arab Emirates,2023-6-3 3-47-20, ,0,0,0
2300226,dl,11/20/2023,60110001,Cogs1,31600,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 3-47-38, ,0,0,0
2300226,dl,11/20/2023,37000001,Inventory at Cost,-31600,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 3-47-38, ,0,0,0
2300227,dl,10/10/2023,60110001,Cogs1,32000,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 3-48-17, ,0,0,0
2300227,dl,10/10/2023,37000001,Inventory at Cost,-32000,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 3-48-17, ,0,0,0
2300228,dl,11/14/2023,60110001,Cogs1,7000,My Ultrasonic to Al Samnan Clinic,2023-6-3 3-48-43, ,0,0,0
2300228,dl,11/14/2023,37000001,Inventory at Cost,-7000,My Ultrasonic to Al Samnan Clinic,2023-6-3 3-48-43, ,0,0,0
2300229,dl,11/11/2023,60110001,Cogs1,9300,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 3-49-5, ,0,0,0
2300229,dl,11/11/2023,37000001,Inventory at Cost,-9300,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 3-49-5, ,0,0,0
2300230,dl,11/10/2023,60110001,Cogs1,59000,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 3-49-19, ,0,0,0
2300230,dl,11/10/2023,37000001,Inventory at Cost,-59000,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 3-49-19, ,0,0,0
2300231,dl,10/24/2023,60110001,Cogs1,52000,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 3-49-38, ,0,0,0
2300231,dl,10/24/2023,37000001,Inventory at Cost,-52000,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 3-49-38, ,0,0,0
2300232,dl,11/9/2023,60110001,Cogs1,90000,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 3-50-9, ,0,0,0
2300232,dl,11/9/2023,37000001,Inventory at Cost,-90000,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 3-50-9, ,0,0,0
2300233,dl,12/5/2023,60110001,Cogs1,12900,Doha Qatar,2023-6-3 3-50-23, ,0,0,0
2300233,dl,12/5/2023,37000001,Inventory at Cost,-12900,Doha Qatar,2023-6-3 3-50-23, ,0,0,0
2300234,dl,10/27/2023,60110001,Cogs1,59000,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 3-50-50, ,0,0,0
2300234,dl,10/27/2023,37000001,Inventory at Cost,-59000,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 3-50-50, ,0,0,0
2300235,dl,10/26/2023,60110001,Cogs1,20000,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 3-51-10, ,0,0,0
2300235,dl,10/26/2023,37000001,Inventory at Cost,-20000,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 3-51-10, ,0,0,0
2300236,dl,11/21/2023,60110001,Cogs1,17000,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 3-51-45, ,0,0,0
2300236,dl,11/21/2023,37000001,Inventory at Cost,-17000,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 3-51-45, ,0,0,0
2300237,dl,11/22/2023,60110001,Cogs1,10500,Mina,2023-6-3 3-52-0, ,0,0,0
2300237,dl,11/22/2023,37000001,Inventory at Cost,-10500,Mina,2023-6-3 3-52-0, ,0,0,0
2300238,dl,12/12/2023,60110001,Cogs1,12500,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 3-52-53, ,0,0,0
2300238,dl,12/12/2023,37000001,Inventory at Cost,-12500,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 3-52-53, ,0,0,0
2300239,dl,11/27/2023,60110001,Cogs1,104000,26th street Abu Dhabi United Arab Emirates,2023-6-3 3-53-9, ,0,0,0
2300239,dl,11/27/2023,37000001,Inventory at Cost,-104000,26th street Abu Dhabi United Arab Emirates,2023-6-3 3-53-9, ,0,0,0
2300240,dl,12/9/2023,60110001,Cogs1,103000,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 3-53-30, ,0,0,0
2300240,dl,12/9/2023,37000001,Inventory at Cost,-103000,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 3-53-30, ,0,0,0
2300241,dl,12/18/2023,60110001,Cogs1,28000,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 3-53-43, ,0,0,0
2300241,dl,12/18/2023,37000001,Inventory at Cost,-28000,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 3-53-43, ,0,0,0
2300242,dl,12/31/2023,60110001,Cogs1,46000,Fujairah United Arab Emirates,2023-6-3 3-54-5, ,0,0,0
2300242,dl,12/31/2023,37000001,Inventory at Cost,-46000,Fujairah United Arab Emirates,2023-6-3 3-54-5, ,0,0,0
2300243,dl,12/31/2023,60110001,Cogs1,10700,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 3-54-22, ,0,0,0
2300243,dl,12/31/2023,37000001,Inventory at Cost,-10700,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 3-54-22, ,0,0,0
2300244,dl,12/22/2023,60110001,Cogs1,30000,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 3-54-38, ,0,0,0
2300244,dl,12/22/2023,37000001,Inventory at Cost,-30000,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 3-54-38, ,0,0,0
2300245,dl,12/9/2023,60110001,Cogs1,9800,Sharjah United Arab Emirates,2023-6-3 3-54-55, ,0,0,0
2300245,dl,12/9/2023,37000001,Inventory at Cost,-9800,Sharjah United Arab Emirates,2023-6-3 3-54-55, ,0,0,0
2300246,dl,12/11/2023,60110001,Cogs1,29225,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 3-55-7, ,0,0,0
2300246,dl,12/11/2023,37000001,Inventory at Cost,-29225,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 3-55-7, ,0,0,0
2300247,dl,11/23/2023,60110001,Cogs1,9600,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 3-55-21, ,0,0,0
2300247,dl,11/23/2023,37000001,Inventory at Cost,-9600,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 3-55-21, ,0,0,0
2300248,dl,12/30/2023,60110001,Cogs1,59000,Nahda 2 Dubai United Arab Emirates,2023-6-3 3-56-14, ,0,0,0
2300248,dl,12/30/2023,37000001,Inventory at Cost,-59000,Nahda 2 Dubai United Arab Emirates,2023-6-3 3-56-14, ,0,0,0
2300249,dl,12/30/2023,60110001,Cogs1,90000,Corniche Road Abudhabi,2023-6-3 3-57-2, ,0,0,0
2300249,dl,12/30/2023,37000001,Inventory at Cost,-90000,Corniche Road Abudhabi,2023-6-3 3-57-2, ,0,0,0
2300250,dl,12/30/2023,60110001,Cogs1,14000,American European Medical Center-Abudhabi,2023-6-3 3-57-21, ,0,0,0
2300250,dl,12/30/2023,37000001,Inventory at Cost,-14000,American European Medical Center-Abudhabi,2023-6-3 3-57-21, ,0,0,0
2300251,dl,12/27/2023,60110001,Cogs1,45000,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 3-57-33, ,0,0,0
2300251,dl,12/27/2023,37000001,Inventory at Cost,-45000,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 3-57-33, ,0,0,0
2300252,dl,12/31/2023,60110001,Cogs1,136000,FujirahkhorfkanCornish area,2023-6-3 3-57-48, ,0,0,0
2300252,dl,12/31/2023,37000001,Inventory at Cost,-136000,FujirahkhorfkanCornish area,2023-6-3 3-57-48, ,0,0,0
2300253,dl,12/30/2023,60110001,Cogs1,7500,Dubai,2023-6-3 3-57-59, ,0,0,0
2300253,dl,12/30/2023,37000001,Inventory at Cost,-7500,Dubai,2023-6-3 3-57-59, ,0,0,0
2300254,dl,12/25/2023,60110001,Cogs1,87000,Dr. Abeer Sawwaf Abudhabi,2023-6-3 3-58-12, ,0,0,0
2300254,dl,12/25/2023,37000001,Inventory at Cost,-87000,Dr. Abeer Sawwaf Abudhabi,2023-6-3 3-58-12, ,0,0,0
2300255,dl,12/8/2023,60110001,Cogs1,6700,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 3-58-30, ,0,0,0
2300255,dl,12/8/2023,37000001,Inventory at Cost,-6700,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 3-58-30, ,0,0,0
2300256,dl,12/29/2023,60110001,Cogs1,29225,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 3-58-49, ,0,0,0
2300256,dl,12/29/2023,37000001,Inventory at Cost,-29225,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 3-58-49, ,0,0,0
2300257,dl,12/26/2023,60110001,Cogs1,58500,"Al Qusais road,",2023-6-3 3-59-5, ,0,0,0
2300257,dl,12/26/2023,37000001,Inventory at Cost,-58500,"Al Qusais road,",2023-6-3 3-59-5, ,0,0,0
2300258,dl,12/22/2023,60110001,Cogs1,15500,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 3-59-25, ,0,0,0
2300258,dl,12/22/2023,37000001,Inventory at Cost,-15500,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 3-59-25, ,0,0,0
2300259,dl,12/8/2023,60110001,Cogs1,3000,Dubai United Arab Emirates,2023-6-3 3-59-46, ,0,0,0
2300259,dl,12/8/2023,37000001,Inventory at Cost,-3000,Dubai United Arab Emirates,2023-6-3 3-59-46, ,0,0,0
2300260,dl,12/10/2023,60110001,Cogs1,33700,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 4-0-4, ,0,0,0
2300260,dl,12/10/2023,37000001,Inventory at Cost,-33700,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 4-0-4, ,0,0,0
2300261,dl,11/25/2023,60110001,Cogs1,74000,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 4-0-24, ,0,0,0
2300261,dl,11/25/2023,37000001,Inventory at Cost,-74000,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 4-0-24, ,0,0,0
2300262,dl,11/27/2023,60110001,Cogs1,30500,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 4-0-43, ,0,0,0
2300262,dl,11/27/2023,37000001,Inventory at Cost,-30500,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 4-0-43, ,0,0,0
2300263,dl,11/30/2023,60110001,Cogs1,17500,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 4-0-58, ,0,0,0
2300263,dl,11/30/2023,37000001,Inventory at Cost,-17500,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 4-0-58, ,0,0,0
2300264,dl,11/28/2023,60110001,Cogs1,59000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 4-2-11, ,0,0,0
2300264,dl,11/28/2023,37000001,Inventory at Cost,-59000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 4-2-11, ,0,0,0
2300265,dl,12/27/2023,60110001,Cogs1,13500,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 4-2-41, ,0,0,0
2300265,dl,12/27/2023,37000001,Inventory at Cost,-13500,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 4-2-41, ,0,0,0
2300266,dl,12/30/2023,60110001,Cogs1,8100,"khalidiya street,",2023-6-3 4-3-8, ,0,0,0
2300266,dl,12/30/2023,37000001,Inventory at Cost,-8100,"khalidiya street,",2023-6-3 4-3-8, ,0,0,0
2300050,si,4/12/2023,22310298,HANI Pharmacy Abu Dhabi,37695,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 12-31-9,0,0,0,0
2300050,si,4/12/2023,44280001,VAT Output Tax Payable,-1795,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 12-31-9,0,0,0,0
2300050,si,4/12/2023,70120001,Credit Sales,-35900,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 12-31-9,0,0,0,0
2300051,si,3/27/2023,22310252,Faith Pharmacy,16338,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 12-31-23,0,0,0,0
2300051,si,3/27/2023,44280001,VAT Output Tax Payable,-778,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 12-31-23,0,0,0,0
2300051,si,3/27/2023,70120001,Credit Sales,-15560,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 12-31-23,0,0,0,0
2300052,si,3/13/2023,22310210,Al Burg Clinic,42000,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 12-31-44,0,0,0,0
2300052,si,3/13/2023,44280001,VAT Output Tax Payable,-2000,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 12-31-44,0,0,0,0
2300052,si,3/13/2023,70120001,Credit Sales,-40000,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 12-31-44,0,0,0,0
2300053,si,3/3/2023,22310252,Faith Pharmacy,5303,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 12-32-3,0,0,0,0
2300053,si,3/3/2023,44280001,VAT Output Tax Payable,-253,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 12-32-3,0,0,0,0
2300053,si,3/3/2023,70120001,Credit Sales,-5050,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 12-32-3,0,0,0,0
2300054,si,3/2/2023,22310280,Gulf Beauty Salon - Abu Dhabi,15750,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 12-32-22,0,0,0,0
2300054,si,3/2/2023,44280001,VAT Output Tax Payable,-750,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 12-32-22,0,0,0,0
2300054,si,3/2/2023,70120001,Credit Sales,-15000,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 12-32-22,0,0,0,0
2300055,si,3/23/2023,22310097,Sahar Pharmacy,61367,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 12-32-41,0,0,0,0
2300055,si,3/23/2023,44280001,VAT Output Tax Payable,-2922,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 12-32-41,0,0,0,0
2300055,si,3/23/2023,70120001,Credit Sales,-58445,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 12-32-41,0,0,0,0
2300056,si,4/13/2023,22310359,Life Pharmacy LLC,75600,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 12-32-54,0,0,0,0
2300056,si,4/13/2023,44280001,VAT Output Tax Payable,-3600,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 12-32-54,0,0,0,0
2300056,si,4/13/2023,70120001,Credit Sales,-72000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 12-32-54,0,0,0,0
2300057,si,4/15/2023,22310747,Marjan Beauty Saloon JLT,92610,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 12-33-5,0,0,0,0
2300057,si,4/15/2023,44280001,VAT Output Tax Payable,-4410,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 12-33-5,0,0,0,0
2300057,si,4/15/2023,70120001,Credit Sales,-88200,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 12-33-5,0,0,0,0
2300058,si,5/13/2023,22310827,Al Soor Pharmacy LLC,13314,Al Soor Area opposite King Faisal Area Mosque Sharjah United Arab E,2023-6-3 12-33-20,0,0,0,0
2300058,si,5/13/2023,44280001,VAT Output Tax Payable,-634,Al Soor Area opposite King Faisal Area Mosque Sharjah United Arab E,2023-6-3 12-33-20,0,0,0,0
2300058,si,5/13/2023,70120001,Credit Sales,-12680,Al Soor Area opposite King Faisal Area Mosque Sharjah United Arab E,2023-6-3 12-33-20,0,0,0,0
2300059,si,4/19/2023,22310200,German Clinic FZ LLC,21105,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 12-33-36,0,0,0,0
2300059,si,4/19/2023,44280001,VAT Output Tax Payable,-1005,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 12-33-36,0,0,0,0
2300059,si,4/19/2023,70120001,Credit Sales,-20100,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 12-33-36,0,0,0,0
2300060,si,4/9/2023,22310133,Al Samnan Clinic,56060,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 12-33-49,0,0,0,0
2300060,si,4/9/2023,44280001,VAT Output Tax Payable,-2670,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 12-33-49,0,0,0,0
2300060,si,4/9/2023,70120001,Credit Sales,-53390,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 12-33-49,0,0,0,0
2300061,si,4/25/2023,22310802,Elite Medical Centre,52185,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 12-34-14,0,0,0,0
2300061,si,4/25/2023,44280001,VAT Output Tax Payable,-2485,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 12-34-14,0,0,0,0
