id,siRef,sno,itmCod,desc,qty,price,disc,tot,vat,traDate,action,unique,siDat,cusCode,cusName,spCode,spCName,dlRef,Sales,wac,supplier
2300142,2300142,3,10018002,SVTA Radio Hand Pice 2,2,2100,200,4200.0,200.0,2023-6-3 13-16-47,,2300143 10018002,2023-08-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300143,4000.0,2951.91566,SPA and Co LLC
2300142,2300142,4,10018003,SVTA Radio Hand Pice 3,2,1960,190,3916.5,186.5,2023-6-3 13-16-47,,2300143 10018003,2023-08-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300143,3730.0,2752.661353,SPA and Co LLC
2300142,2300142,5,10018004,SVTA Radio Hand Pice 4,1,1820,220,1680.0,80.0,2023-6-3 13-16-47,,2300143 10018004,2023-08-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300143,1600.0,1180.766264,SPA and Co LLC
2300143,2300143,1,10004001,RF Fractional CO2 Laser - Handpiece,1,7700,700,7350.0,350.0,2023-6-3 13-16-58,,2300144 10004001,2023-08-16,22310200.0,German Clinic FZ LLC,418.0,Lucero Jackson Riconose,2300144,7000.0,5833.333333,Skin for Life LLC
2300143,2300143,2,10004002,RF Fractional CO2 Laser - Accessories,6,1400,1600,7140.0,340.0,2023-6-3 13-16-58,,2300144 10004002,2023-08-16,22310200.0,German Clinic FZ LLC,418.0,Lucero Jackson Riconose,2300144,6800.0,5666.666667,Skin for Life LLC
2300144,2300144,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-3 13-17-8,,2300145 10001000,2023-08-17,22310280.0,Gulf Beauty Salon - Abu Dhabi,709.0,Jinu Ambadan Jose,2300145,29000.0,23542.36111,Adss Laser Co
2300144,2300144,2,10001001,Microneedling RF - HandPiece,2,4725,2450,7350.0,350.0,2023-6-3 13-17-8,,2300145 10001001,2023-08-17,22310280.0,Gulf Beauty Salon - Abu Dhabi,709.0,Jinu Ambadan Jose,2300145,7000.0,5682.638889,Adss Laser Co
2300145,2300145,1,10018001,SVTA Radio Hand Pice 1,3,1680,360,4914.0,234.0,2023-6-3 13-17-58,,2300146 10018001,2023-08-03,22310286.0,Hamad Pharmacy,370.0,Ariel Abapo Naciogoyo,2300146,4680.0,3515.492958,SPA and Co LLC
2300145,2300145,2,10018002,SVTA Radio Hand Pice 2,4,2100,300,8505.0,405.0,2023-6-3 13-17-58,,2300146 10018002,2023-08-03,22310286.0,Hamad Pharmacy,370.0,Ariel Abapo Naciogoyo,2300146,8100.0,6084.507042,SPA and Co LLC
2300146,2300146,1,10012000,Hydra-new,2,16800,280,34986.0,1666.0,2023-6-3 13-18-13,,2300147 10012000,2023-08-15,22310269.0,Flora Beauty Spa,366.0,Franco Viola Parota,2300147,33320.0,25297.18004,Hydra and Co LLC
2300146,2300146,2,10013000,Jumia,1,25200,3200,23100.0,1100.0,2023-6-3 13-18-13,,2300147 10013000,2023-08-15,22310269.0,Flora Beauty Spa,366.0,Franco Viola Parota,2300147,22000.0,16702.81996,Jumia and Co LLC
2300147,2300147,1,10018005,SVTA Radio Hand Pice 5,3,2240,240,6804.0,324.0,2023-6-3 13-18-29,,2300148 10018005,2023-08-16,22310436.0,NADA Pharmacy,994.0,Michael Cadiang Manza,2300148,6480.0,5605.063291,SPA and Co LLC
2300147,2300147,2,10018006,SVTA Radio Hand Pice 6,2,2380,1760,3150.0,150.0,2023-6-3 13-18-29,,2300148 10018006,2023-08-16,22310436.0,NADA Pharmacy,994.0,Michael Cadiang Manza,2300148,3000.0,2594.936709,SPA and Co LLC
2300148,2300148,1,10018000,SVTA Radio,1,25200,4400,21840.0,1040.0,2023-6-3 13-18-48,,2300149 10018000,2023-07-30,22310646.0,American Hospital Dubai LLC,366.0,Franco Viola Parota,2300149,20800.0,16032.17158,SPA and Co LLC
2300148,2300148,2,10019000,VCA Laser,1,39200,320,40824.0,1944.0,2023-6-3 13-18-48,,2300149 10019000,2023-07-30,22310646.0,American Hospital Dubai LLC,366.0,Franco Viola Parota,2300149,38880.0,29967.82842,VCA and Co LLC
2300149,2300149,1,10013000,Jumia,1,25200,2200,24150.0,1150.0,2023-6-3 13-18-59,,2300150 10013000,2023-09-15,22310789.0,Al Sharq Hospital,418.0,Lucero Jackson Riconose,2300150,23000.0,17932.20339,Jumia and Co LLC
2300149,2300149,2,10014000,Konmision,1,39200,3200,37800.0,1800.0,2023-6-3 13-18-59,,2300150 10014000,2023-09-15,22310789.0,Al Sharq Hospital,418.0,Lucero Jackson Riconose,2300150,36000.0,28067.79661,Konmision and Co LLC
2300150,2300150,1,10007000,Crio Lipo,1,36400,4400,33600.0,1600.0,2023-6-3 13-19-12,,2300151 10007000,2023-08-06,22310207.0,Delta Pharmacy,329.0,Sanjay Kumar Mandal,2300151,32000.0,25402.8436,Crio and Co LLC
2300150,2300150,2,10008001,DeodLeaser Hand Piece,5,2100,300,10710.0,510.0,2023-6-3 13-19-12,,2300151 10008001,2023-08-06,22310207.0,Delta Pharmacy,329.0,Sanjay Kumar Mandal,2300151,10200.0,8097.156398,Deod and Co LLC
2300151,2300151,1,10006000,Caviation Laser,1,24500,6000,19425.0,925.0,2023-6-3 13-19-28,,2300152 10006000,2023-08-17,22310580.0,Al Qaser Medical Center,1098.0,Joyson Joseph Kalaparambath,2300152,18500.0,17500.0,Caviation Laser Co
2300152,2300152,1,10003000,Portable Diode Laser Hair Removal Equipment,1,47180,6180,43050.0,2050.0,2023-6-3 13-19-39,,2300153 10003000,2023-08-29,22310802.0,Elite Medical Centre,366.0,Franco Viola Parota,2300153,41000.0,36087.5576,Adss Laser Co
2300152,2300152,2,10003001,Portable Diode Laser Hair Removal Equipment - Hand Piece,1,6300,3900,2520.0,120.0,2023-6-3 13-19-39,,2300153 10003001,2023-08-29,22310802.0,Elite Medical Centre,366.0,Franco Viola Parota,2300153,2400.0,2112.442396,Adss Laser Co
2300153,2300153,1,10018001,SVTA Radio Hand Pice 1,3,1680,360,4914.0,234.0,2023-6-3 13-20-3,,2300154 10018001,2023-09-15,22310807.0,Aesthetica Clinic LLC,365.0,Allen Joseph Anora,2300154,4680.0,3491.129032,SPA and Co LLC
2300153,2300153,2,10018002,SVTA Radio Hand Pice 2,5,2100,300,10710.0,510.0,2023-6-3 13-20-3,,2300154 10018002,2023-09-15,22310807.0,Aesthetica Clinic LLC,365.0,Allen Joseph Anora,2300154,10200.0,7608.870968,SPA and Co LLC
2300154,2300154,1,10008001,DeodLeaser Hand Piece,4,2100,300,8505.0,405.0,2023-6-3 13-20-14,,2300155 10008001,2023-08-23,22310776.0,Mafraq Hospital,365.0,Allen Joseph Anora,2300155,8100.0,6388.732394,Deod and Co LLC
2300154,2300154,2,10008000,DeodLeaser,2,15400,3400,28770.0,1370.0,2023-6-3 13-20-14,,2300155 10008000,2023-08-23,22310776.0,Mafraq Hospital,365.0,Allen Joseph Anora,2300155,27400.0,21611.26761,Deod and Co LLC
2300155,2300155,1,10018003,SVTA Radio Hand Pice 3,3,1960,880,5250.0,250.0,2023-6-3 13-20-26,,2300156 10018003,2023-09-13,22310873.0,Sera Beauty Lounge,370.0,Ariel Abapo Naciogoyo,2300156,5000.0,3897.180763,SPA and Co LLC
2300155,2300155,2,10018004,SVTA Radio Hand Pice 4,4,1820,220,7413.0,353.0,2023-6-3 13-20-26,,2300156 10018004,2023-09-13,22310873.0,Sera Beauty Lounge,370.0,Ariel Abapo Naciogoyo,2300156,7060.0,5502.819237,SPA and Co LLC
2300156,2300156,1,10019000,VCA Laser,1,39200,6200,34650.0,1650.0,2023-6-3 13-20-42,,2300157 10019000,2023-09-10,22311027.0,Visage Pharmacy,329.0,Sanjay Kumar Mandal,2300157,33000.0,28151.65877,VCA and Co LLC
2300156,2300156,2,10019001,VCA Leaser Hand Piece,2,40000,7500,76125.0,3625.0,2023-6-3 13-20-42,,2300157 10019001,2023-09-10,22311027.0,Visage Pharmacy,329.0,Sanjay Kumar Mandal,2300157,72500.0,61848.34123,VCA and Co LLC
2300157,2300157,1,10015000,Mickcara,1,43400,4400,40950.0,1950.0,2023-6-3 13-21-0,,2300158 10015000,2023-08-30,22310888.0,Heavenly Spa,415.0,Tampos Antonio Magalona,2300158,39000.0,31909.09091,Mickcara and Co LLC
2300157,2300157,2,10016000,My Ultrasonic,2,9800,3600,16800.0,800.0,2023-6-3 13-21-0,,2300158 10016000,2023-08-30,22310888.0,Heavenly Spa,415.0,Tampos Antonio Magalona,2300158,16000.0,13090.90909,Ultrasonic and Co LLC
2300158,2300158,1,10011000,Hydra Fresh,1,74200,15400,61740.0,2940.0,2023-6-3 13-21-13,,2300159 10011000,2023-09-09,22311134.0,Al Dar Medical Center,709.0,Jinu Ambadan Jose,2300159,58800.0,51436.46409,Hydra and Co LLC
2300158,2300158,2,10012000,Hydra-new,2,16800,3800,31290.0,1490.0,2023-6-3 13-21-13,,2300159 10012000,2023-09-09,22311134.0,Al Dar Medical Center,709.0,Jinu Ambadan Jose,2300159,29800.0,26068.13996,Hydra and Co LLC
2300158,2300158,3,10013000,Jumia,1,25200,5200,21000.0,1000.0,2023-6-3 13-21-13,,2300159 10013000,2023-09-09,22311134.0,Al Dar Medical Center,709.0,Jinu Ambadan Jose,2300159,20000.0,17495.39595,Jumia and Co LLC
2300159,2300159,1,10008001,DeodLeaser Hand Piece,5,2100,350,10657.5,507.5,2023-6-3 13-21-25,,2300160 10008001,2023-09-12,22311052.0,Top Medical Group,418.0,Lucero Jackson Riconose,2300160,10150.0,7500.0,Deod and Co LLC
2300160,2300160,1,10017000,SPA Slim,2,8400,400,17220.0,820.0,2023-6-3 13-21-35,,2300161 10017000,2023-09-15,22310827.0,Al Soor Pharmacy LLC,370.0,Ariel Abapo Naciogoyo,2300161,16400.0,12078.55974,SPA and Co LLC
2300160,2300160,2,10018001,SVTA Radio Hand Pice 1,5,1680,360,8442.0,402.0,2023-6-3 13-21-35,,2300161 10018001,2023-09-15,22310827.0,Al Soor Pharmacy LLC,370.0,Ariel Abapo Naciogoyo,2300161,8040.0,5921.440262,SPA and Co LLC
2300161,2300161,1,10019000,VCA Laser,1,39200,9400,31290.0,1490.0,2023-6-3 13-21-50,,2300162 10019000,2023-08-29,22311242.0,ICON CLINIC LLC,894.0,Dev Kumar Rai,2300162,29800.0,26720.36474,VCA and Co LLC
2300161,2300161,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-21-50,,2300162 10019001,2023-08-29,22311242.0,ICON CLINIC LLC,894.0,Dev Kumar Rai,2300162,36000.0,32279.63526,VCA and Co LLC
2300162,2300162,1,10016000,My Ultrasonic,2,9800,2600,17850.0,850.0,2023-6-3 13-22-2,,2300163 10016000,2023-09-12,22311066.0,American European Medical Center,598.0,Allen Madrid Gomez,2300163,17000.0,14000.0,Ultrasonic and Co LLC
2300163,2300163,1,10006000,Caviation Laser,1,24500,3500,22050.0,1050.0,2023-6-3 13-22-11,,2300164 10006000,2023-09-13,22311163.0,Health Point Hospital LLC,894.0,Dev Kumar Rai,2300164,21000.0,17165.7754,Caviation Laser Co
2300163,2300163,2,10007000,Crio Lipo,1,36400,5400,32550.0,1550.0,2023-6-3 13-22-11,,2300164 10007000,2023-09-13,22311163.0,Health Point Hospital LLC,894.0,Dev Kumar Rai,2300164,31000.0,25339.95416,Crio and Co LLC
2300163,2300163,3,10009001,G5 Slimming Applicators,5,2800,550,14122.5,672.5,2023-6-3 13-22-11,,2300164 10009001,2023-09-13,22311163.0,Health Point Hospital LLC,894.0,Dev Kumar Rai,2300164,13450.0,10994.27044,G5  and Co LLC
2300164,2300164,1,10019000,VCA Laser,1,39200,3200,37800.0,1800.0,2023-6-3 13-22-20,,2300165 10019000,2023-09-12,22310916.0,Alexandria Pharmacy,415.0,Tampos Antonio Magalona,2300165,36000.0,29500.0,VCA and Co LLC
2300164,2300164,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-22-20,,2300165 10019001,2023-09-12,22310916.0,Alexandria Pharmacy,415.0,Tampos Antonio Magalona,2300165,36000.0,29500.0,VCA and Co LLC
2300165,2300165,1,10008000,DeodLeaser,2,15400,3400,28770.0,1370.0,2023-6-3 13-22-32,,2300166 10008000,2023-08-31,22311863.0,Beverly Hills Speciality Center LLC,1098.0,Joyson Joseph Kalaparambath,2300166,27400.0,21739.52096,Deod and Co LLC
2300165,2300165,2,10008001,DeodLeaser Hand Piece,3,2100,300,6300.0,300.0,2023-6-3 13-22-32,,2300166 10008001,2023-08-31,22311863.0,Beverly Hills Speciality Center LLC,1098.0,Joyson Joseph Kalaparambath,2300166,6000.0,4760.479042,Deod and Co LLC
2300166,2300166,1,10001000,Microneedling RF,1,31465,3465,29400.0,1400.0,2023-6-3 13-22-55,,2300167 10001000,2023-09-14,22311664.0,Unicare Clinic,994.0,Michael Cadiang Manza,2300167,28000.0,15732.5,Adss Laser Co
2300166,2300166,2,10001001,Microneedling RF - HandPiece,3,4725,2175,12600.0,600.0,2023-6-3 13-22-55,,2300167 10001001,2023-09-14,22311664.0,Unicare Clinic,994.0,Michael Cadiang Manza,2300167,12000.0,6742.5,Adss Laser Co
2300167,2300167,1,10004000,RF Fractional CO2 Laser,1,81900,3900,81900.0,3900.0,2023-6-3 13-23-9,,2300168 10004000,2023-08-30,22311663.0,Zulekha Hospital LLC,981.0,Raj Kumar Giri,2300168,78000.0,58500.0,Skin for Life LLC
2300168,2300168,1,10018004,SVTA Radio Hand Pice 4,3,1820,200,5523.0,263.0,2023-6-3 13-23-20,,2300169 10018004,2023-09-13,22311809.0,Carmen Beauty Salon,994.0,Michael Cadiang Manza,2300169,5260.0,3890.208333,SPA and Co LLC
2300168,2300168,2,10018005,SVTA Radio Hand Pice 5,2,2240,140,4557.0,217.0,2023-6-3 13-23-20,,2300169 10018005,2023-09-13,22311809.0,Carmen Beauty Salon,994.0,Michael Cadiang Manza,2300169,4340.0,3209.791667,SPA and Co LLC
2300169,2300169,1,10018005,SVTA Radio Hand Pice 5,2,2240,4800,-336.0,-16.0,2023-6-3 13-23-32,,2300170 10018005,2023-08-30,22311998.0,Acacia Medical Center,1138.0,Jessie Tolntion Matitu,2300170,-320.0,-255.5653971,SPA and Co LLC
2300169,2300169,2,10018006,SVTA Radio Hand Pice 6,5,2380,0,12495.0,595.0,2023-6-3 13-23-32,,2300170 10018006,2023-08-30,22311998.0,Acacia Medical Center,1138.0,Jessie Tolntion Matitu,2300170,11900.0,9503.838205,SPA and Co LLC
2300169,2300169,3,10018007,SVTA Radio Hand Pice 7,3,2520,0,7938.0,378.0,2023-6-3 13-23-32,,2300170 10018007,2023-08-30,22311998.0,Acacia Medical Center,1138.0,Jessie Tolntion Matitu,2300170,7560.0,6037.732507,SPA and Co LLC
2300169,2300169,4,10018008,SVTA Radio Hand Pice 8,1,1400,0,1470.0,70.0,2023-6-3 13-23-32,,2300170 10018008,2023-08-30,22311998.0,Acacia Medical Center,1138.0,Jessie Tolntion Matitu,2300170,1400.0,1118.098612,SPA and Co LLC
2300169,2300169,5,10018000,SVTA Radio,2,25200,3200,49560.0,2360.0,2023-6-3 13-23-32,,2300170 10018000,2023-08-30,22311998.0,Acacia Medical Center,1138.0,Jessie Tolntion Matitu,2300170,47200.0,37695.89607,SPA and Co LLC
2300170,2300170,1,10016000,My Ultrasonic,1,9800,1800,8400.0,400.0,2023-6-3 13-23-44,,2300171 10016000,2023-08-02,22311988.0,Glamour Care Clinics LLC,1138.0,Jessie Tolntion Matitu,2300171,8000.0,6495.726496,Ultrasonic and Co LLC
2300170,2300170,2,10017000,SPA Slim,2,8400,1400,16170.0,770.0,2023-6-3 13-23-44,,2300171 10017000,2023-08-02,22311988.0,Glamour Care Clinics LLC,1138.0,Jessie Tolntion Matitu,2300171,15400.0,12504.2735,SPA and Co LLC
2300171,2300171,1,10001000,Microneedling RF,2,31465,2465,63488.25,3023.25,2023-6-3 13-23-58,,2300172 10001000,2023-09-16,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300172,60465.0,46501.16172,Adss Laser Co
2300171,2300171,2,10001001,Microneedling RF - HandPiece,1,4725,1450,3438.75,163.75,2023-6-3 13-23-58,,2300172 10001001,2023-09-16,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300172,3275.0,2518.668728,Adss Laser Co
2300171,2300171,3,10004001,RF Fractional CO2 Laser - Handpiece,2,7700,1700,14385.0,685.0,2023-6-3 13-23-58,,2300172 10004001,2023-09-16,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300172,13700.0,10536.1104,Skin for Life LLC
2300171,2300171,4,10004002,RF Fractional CO2 Laser - Accessories,1,1400,400,1050.0,50.0,2023-6-3 13-23-58,,2300172 10004002,2023-09-16,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300172,1000.0,769.0591535,Skin for Life LLC
2300172,2300172,1,10004001,RF Fractional CO2 Laser - Handpiece,2,7700,500,15645.0,745.0,2023-6-3 13-24-10,,2300173 10004001,2023-09-27,22310097.0,Sahar Pharmacy,415.0,Tampos Antonio Magalona,2300173,14900.0,10982.80098,Skin for Life LLC
2300172,2300172,2,10004002,RF Fractional CO2 Laser - Accessories,1,1400,20,1449.0,69.0,2023-6-3 13-24-10,,2300173 10004002,2023-09-27,22310097.0,Sahar Pharmacy,415.0,Tampos Antonio Magalona,2300173,1380.0,1017.199017,Skin for Life LLC
2300173,2300173,1,10011000,Hydra Fresh,1,74200,14200,63000.0,3000.0,2023-6-3 13-24-26,,2300174 10011000,2023-08-10,22310747.0,Marjan Beauty Saloon JLT,370.0,Ariel Abapo Naciogoyo,2300174,60000.0,52040.81633,Hydra and Co LLC
2300173,2300173,2,10013000,Jumia,1,25200,5200,21000.0,1000.0,2023-6-3 13-24-26,,2300174 10013000,2023-08-10,22310747.0,Marjan Beauty Saloon JLT,370.0,Ariel Abapo Naciogoyo,2300174,20000.0,17346.93878,Jumia and Co LLC
2300173,2300173,3,10016000,My Ultrasonic,2,9800,1600,18900.0,900.0,2023-6-3 13-24-26,,2300174 10016000,2023-08-10,22310747.0,Marjan Beauty Saloon JLT,370.0,Ariel Abapo Naciogoyo,2300174,18000.0,15612.2449,Ultrasonic and Co LLC
2300174,2300174,1,10008000,DeodLeaser,2,15400,300,32025.0,1525.0,2023-6-3 13-24-35,,2300175 10008000,2023-09-21,22310029.0,Al Jameya Pharmacy,370.0,Ariel Abapo Naciogoyo,2300175,30500.0,22303.47349,Deod and Co LLC
2300174,2300174,2,10009001,G5 Slimming Applicators,2,2800,255,5612.25,267.25,2023-6-3 13-24-35,,2300175 10009001,2023-09-21,22310029.0,Al Jameya Pharmacy,370.0,Ariel Abapo Naciogoyo,2300175,5345.0,3908.592322,G5  and Co LLC
2300174,2300174,3,10014000,Konmision,1,39200,1200,39900.0,1900.0,2023-6-3 13-24-35,,2300175 10014000,2023-09-21,22310029.0,Al Jameya Pharmacy,370.0,Ariel Abapo Naciogoyo,2300175,38000.0,27787.93419,Konmision and Co LLC
2300175,2300175,1,10004000,RF Fractional CO2 Laser,1,81900,2900,82950.0,3950.0,2023-6-3 13-24-45,,2300176 10004000,2023-09-17,22310055.0,Al Noor Pharmacy,366.0,Franco Viola Parota,2300176,79000.0,58347.50266,Skin for Life LLC
2300175,2300175,2,10004001,RF Fractional CO2 Laser - Handpiece,2,7700,300,15855.0,755.0,2023-6-3 13-24-45,,2300176 10004001,2023-09-17,22310055.0,Al Noor Pharmacy,366.0,Franco Viola Parota,2300176,15100.0,11152.49734,Skin for Life LLC
2300176,2300176,1,10018004,SVTA Radio Hand Pice 4,5,1820,220,9324.0,444.0,2023-6-3 13-24-54,,2300177 10018004,2023-08-22,22310131.0,Ali Bin Ali Medical,417.0,Jaime  Endaya,2300177,8880.0,6508.636364,SPA and Co LLC
2300176,2300176,2,10018005,SVTA Radio Hand Pice 5,4,2240,240,9156.0,436.0,2023-6-3 13-24-54,,2300177 10018005,2023-08-22,22310131.0,Ali Bin Ali Medical,417.0,Jaime  Endaya,2300177,8720.0,6391.363636,SPA and Co LLC
2300177,2300177,1,10008000,DeodLeaser,1,15400,2400,13650.0,650.0,2023-6-3 13-25-4,,2300178 10008000,2023-07-25,22310252.0,Faith Pharmacy,598.0,Allen Madrid Gomez,2300178,13000.0,10444.2344,Deod and Co LLC
2300177,2300177,2,10009001,G5 Slimming Applicators,3,2800,240,8568.0,408.0,2023-6-3 13-25-4,,2300178 10009001,2023-07-25,22310252.0,Faith Pharmacy,598.0,Allen Madrid Gomez,2300178,8160.0,6555.765595,G5  and Co LLC
2300178,2300178,1,10018001,SVTA Radio Hand Pice 1,4,1680,280,6762.0,322.0,2023-6-3 13-25-32,,2300179 10018001,2023-08-23,22310182.0,Spaces Spa Center,417.0,Jaime  Endaya,2300179,6440.0,5162.869198,SPA and Co LLC
2300178,2300178,2,10018000,SVTA Radio,1,25200,3200,23100.0,1100.0,2023-6-3 13-25-32,,2300179 10018000,2023-08-23,22310182.0,Spaces Spa Center,417.0,Jaime  Endaya,2300179,22000.0,17637.1308,SPA and Co LLC
2300179,2300179,1,10009000,G5 Slimming,1,51800,3800,50400.0,2400.0,2023-6-3 13-25-44,,2300180 10009000,2023-08-02,22310701.0,Grace Medical Centre,1138.0,Jessie Tolntion Matitu,2300180,48000.0,36705.88235,G5  and Co LLC
2300179,2300179,2,10009001,G5 Slimming Applicators,3,2800,1400,7350.0,350.0,2023-6-3 13-25-44,,2300180 10009001,2023-08-02,22310701.0,Grace Medical Centre,1138.0,Jessie Tolntion Matitu,2300180,7000.0,5352.941176,G5  and Co LLC
2300179,2300179,3,10010000,Hiemt A,1,85400,4400,85050.0,4050.0,2023-6-3 13-25-44,,2300180 10010000,2023-08-02,22310701.0,Grace Medical Centre,1138.0,Jessie Tolntion Matitu,2300180,81000.0,61941.17647,Hiemt and Co LLC
2300180,2300180,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-3 13-25-59,,2300181 10001000,2023-10-13,22310182.0,Spaces Spa Center,709.0,Jinu Ambadan Jose,2300181,29000.0,23214.24187,Adss Laser Co
2300180,2300180,2,10001001,Microneedling RF - HandPiece,3,4725,2450,12311.25,586.25,2023-6-3 13-25-59,,2300181 10001001,2023-10-13,22310182.0,Spaces Spa Center,709.0,Jinu Ambadan Jose,2300181,11725.0,9385.758134,Adss Laser Co
2300181,2300181,1,10007000,Crio Lipo,2,36400,4400,71820.0,3420.0,2023-6-3 13-26-44,,2300182 10007000,2023-10-02,22310131.0,Ali Bin Ali Medical,329.0,Sanjay Kumar Mandal,2300182,68400.0,52033.19502,Crio and Co LLC
2300181,2300181,2,10008001,DeodLeaser Hand Piece,2,2100,300,4095.0,195.0,2023-6-3 13-26-44,,2300182 10008001,2023-10-02,22310131.0,Ali Bin Ali Medical,329.0,Sanjay Kumar Mandal,2300182,3900.0,2966.804979,Deod and Co LLC
2300182,2300182,1,10008000,DeodLeaser,2,15400,2400,29820.0,1420.0,2023-6-3 13-27-3,,2300183 10008000,2023-09-23,22310133.0,Al Samnan Clinic,598.0,Allen Madrid Gomez,2300183,28400.0,21872.03791,Deod and Co LLC
2300182,2300182,2,10009001,G5 Slimming Applicators,2,2800,240,5628.0,268.0,2023-6-3 13-27-3,,2300183 10009001,2023-09-23,22310133.0,Al Samnan Clinic,598.0,Allen Madrid Gomez,2300183,5360.0,4127.962085,G5  and Co LLC
2300183,2300183,1,10018003,SVTA Radio Hand Pice 3,2,1960,1880,2142.0,102.0,2023-6-3 13-27-15,,2300184 10018003,2023-08-15,22310341.0,Kaya Trading,894.0,Dev Kumar Rai,2300184,2040.0,1903.62117,SPA and Co LLC
2300183,2300183,2,10018004,SVTA Radio Hand Pice 4,3,1820,320,5397.0,257.0,2023-6-3 13-27-15,,2300184 10018004,2023-08-15,22310341.0,Kaya Trading,894.0,Dev Kumar Rai,2300184,5140.0,4796.37883,SPA and Co LLC
2300184,2300184,1,10018001,SVTA Radio Hand Pice 1,1,1680,360,1386.0,66.0,2023-6-3 13-27-28,,2300185 10018001,2023-09-26,22310182.0,Spaces Spa Center,370.0,Ariel Abapo Naciogoyo,2300185,1320.0,1062.068966,SPA and Co LLC
2300184,2300184,2,10018002,SVTA Radio Hand Pice 2,2,2100,300,4095.0,195.0,2023-6-3 13-27-28,,2300185 10018002,2023-09-26,22310182.0,Spaces Spa Center,370.0,Ariel Abapo Naciogoyo,2300185,3900.0,3137.931034,SPA and Co LLC
2300185,2300185,1,10004001,RF Fractional CO2 Laser - Handpiece,2,7700,700,15435.0,735.0,2023-6-3 13-28-35,,2300186 10004001,2023-10-17,22310131.0,Ali Bin Ali Medical,418.0,Lucero Jackson Riconose,2300186,14700.0,11623.25581,Skin for Life LLC
2300185,2300185,2,10004002,RF Fractional CO2 Laser - Accessories,6,1400,1600,7140.0,340.0,2023-6-3 13-28-35,,2300186 10004002,2023-10-17,22310131.0,Ali Bin Ali Medical,418.0,Lucero Jackson Riconose,2300186,6800.0,5376.744186,Skin for Life LLC
2300186,2300186,1,10018007,SVTA Radio Hand Pice 7,3,2520,500,7413.0,353.0,2023-6-3 13-28-59,,2300187 10018007,2023-10-06,22310097.0,Sahar Pharmacy,365.0,Allen Joseph Anora,2300187,7060.0,5372.681045,SPA and Co LLC
2300186,2300186,2,10018008,SVTA Radio Hand Pice 8,2,1400,30,2908.5,138.5,2023-6-3 13-28-59,,2300187 10018008,2023-10-06,22310097.0,Sahar Pharmacy,365.0,Allen Joseph Anora,2300187,2770.0,2107.978257,SPA and Co LLC
2300186,2300186,3,10018000,SVTA Radio,2,25200,3200,49560.0,2360.0,2023-6-3 13-28-59,,2300187 10018000,2023-10-06,22310097.0,Sahar Pharmacy,365.0,Allen Joseph Anora,2300187,47200.0,35919.3407,SPA and Co LLC
2300187,2300187,1,10018001,SVTA Radio Hand Pice 1,2,1680,280,3234.0,154.0,2023-6-3 13-29-8,,2300188 10018001,2023-10-17,22310102.0,Health &amp; Aesthetic Medical Center,417.0,Jaime  Endaya,2300188,3080.0,2505.263158,SPA and Co LLC
2300187,2300187,2,10018000,SVTA Radio,1,25200,3200,23100.0,1100.0,2023-6-3 13-29-8,,2300188 10018000,2023-10-17,22310102.0,Health &amp; Aesthetic Medical Center,417.0,Jaime  Endaya,2300188,22000.0,17894.73684,SPA and Co LLC
2300188,2300188,1,10006000,Caviation Laser,1,24500,6000,19425.0,925.0,2023-6-3 13-29-21,,2300189 10006000,2023-10-08,22310269.0,Flora Beauty Spa,1098.0,Joyson Joseph Kalaparambath,2300189,18500.0,17500.0,Caviation Laser Co
2300189,2300189,1,10019000,VCA Laser,1,39200,3200,37800.0,1800.0,2023-6-3 13-29-33,,2300190 10019000,2023-10-09,22310207.0,Delta Pharmacy,981.0,Raj Kumar Giri,2300190,36000.0,29500.0,VCA and Co LLC
2300189,2300189,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-29-33,,2300190 10019001,2023-10-09,22310207.0,Delta Pharmacy,981.0,Raj Kumar Giri,2300190,36000.0,29500.0,VCA and Co LLC
2300190,2300190,1,10011000,Hydra Fresh,1,74200,14200,63000.0,3000.0,2023-6-3 13-29-45,,2300191 10011000,2023-10-10,22310439.0,NAS Medical,370.0,Ariel Abapo Naciogoyo,2300191,60000.0,51205.93692,Hydra and Co LLC
2300190,2300190,2,10013000,Jumia,1,25200,5200,21000.0,1000.0,2023-6-3 13-29-45,,2300191 10013000,2023-10-10,22310439.0,NAS Medical,370.0,Ariel Abapo Naciogoyo,2300191,20000.0,17068.64564,Jumia and Co LLC
